epoch,loss,out_recon_loss,out_seg_dice_hard,out_seg_loss,val_loss,val_out_recon_loss,val_out_seg_dice_hard,val_out_seg_loss
14,0.31099194288253784,0.004139363765716553,0.09883756190538406,0.3105780780315399,0.34710952639579773,0.004761287942528725,0.12937602400779724,0.3466334044933319
15,0.31029245257377625,0.004099314101040363,0.09502238035202026,0.3098825514316559,0.38213208317756653,0.0052799927070736885,0.11438550800085068,0.3816041052341461
16,0.30917349457740784,0.003986947238445282,0.09883767366409302,0.30877479910850525,0.36142998933792114,0.00468915980309248,0.11937510222196579,0.36096104979515076
17,0.3135595917701721,0.0039604827761650085,0.09411343932151794,0.31316351890563965,0.36953267455101013,0.005209999158978462,0.11937522143125534,0.3690117299556732
18,0.3097276985645294,0.00390415801666677,0.09702052921056747,0.30933719873428345,0.3502366542816162,0.004770984873175621,0.12687617540359497,0.3497595191001892
19,0.3087199330329895,0.003939227666705847,0.09804387390613556,0.30832600593566895,0.3738786578178406,0.005075344815850258,0.11437629908323288,0.3733711540699005
20,0.30628183484077454,0.0038054976612329483,0.09665723145008087,0.3059012293815613,0.3592803180217743,0.004905016627162695,0.11312536150217056,0.3587898313999176
21,0.3122842609882355,0.003870963817462325,0.09974583983421326,0.3118971586227417,0.3607591390609741,0.004852679558098316,0.1443752944469452,0.36027389764785767
22,0.307586669921875,0.0038231320213526487,0.09502530843019485,0.30720436573028564,0.3508438169956207,0.004530175589025021,0.1293770670890808,0.35039079189300537
23,0.30853772163391113,0.003773462725803256,0.09924059361219406,0.30816030502319336,0.3781863749027252,0.005023006349802017,0.10625005513429642,0.3776840269565582
24,0.3066076338291168,0.0037149142008274794,0.09829769283533096,0.3062361478805542,0.3581635355949402,0.004481612239032984,0.1187509149312973,0.35771530866622925
25,0.30972471833229065,0.0037662747781723738,0.0970204621553421,0.3093479871749878,0.372498482465744,0.00476796505972743,0.12437503784894943,0.3720216453075409
26,0.3134230971336365,0.003733836580067873,0.09866487979888916,0.3130498230457306,0.34879985451698303,0.00433603348210454,0.12687750160694122,0.3483662009239197
27,0.2995817959308624,0.0035277612041682005,0.104447141289711,0.2992290258407593,0.354895681142807,0.004302946850657463,0.11750007420778275,0.3544653654098511
28,0.31002992391586304,0.003621560987085104,0.09356864541769028,0.3096678555011749,0.35790106654167175,0.00438561849296093,0.12687507271766663,0.35746249556541443
29,0.30946990847587585,0.0036654146388173103,0.10070249438285828,0.309103399515152,0.3553112745285034,0.004120009019970894,0.13312503695487976,0.3548992872238159
30,0.30688878893852234,0.0035501865204423666,0.10428804904222488,0.30653369426727295,0.36705589294433594,0.004537343513220549,0.12375009804964066,0.36660218238830566
31,0.31013885140419006,0.003581091994419694,0.09375059604644775,0.3097807765007019,0.36281099915504456,0.004407653119415045,0.11375045776367188,0.36237022280693054
32,0.3072795271873474,0.00353768328204751,0.09938253462314606,0.3069257438182831,0.3567551374435425,0.004385906271636486,0.13750019669532776,0.356316477060318
33,0.3087769150733948,0.003550322260707617,0.09647531062364578,0.30842188000679016,0.36197617650032043,0.004269895609468222,0.13312695920467377,0.36154913902282715
34,0.3062122166156769,0.0035535453353077173,0.10429330170154572,0.30585697293281555,0.34690961241722107,0.003951622638851404,0.13625003397464752,0.3465144634246826
35,0.306468665599823,0.0035457334015518427,0.09974613040685654,0.30611398816108704,0.35344603657722473,0.004248291254043579,0.11937522888183594,0.35302120447158813
36,0.30672216415405273,0.0034703563433140516,0.10392452776432037,0.3063752055168152,0.3459368944168091,0.004099962767213583,0.11625126004219055,0.34552687406539917
37,0.3039274513721466,0.0034889555536210537,0.0959305465221405,0.30357858538627625,0.36220991611480713,0.004291085992008448,0.13875001668930054,0.3617808520793915
38,0.30891308188438416,0.0035064942203462124,0.10356733202934265,0.30856242775917053,0.3560034930706024,0.004246538504958153,0.12818673253059387,0.35557886958122253
39,0.30478569865226746,0.003402210306376219,0.1033812016248703,0.3044455647468567,0.35499653220176697,0.004201974719762802,0.12500004470348358,0.35457637906074524
40,0.30633309483528137,0.0034266849979758263,0.09811090677976608,0.30599042773246765,0.3654548227787018,0.00428657466545701,0.11937513947486877,0.36502617597579956
41,0.3087272346019745,0.003481209045276046,0.1004752367734909,0.3083791732788086,0.3595706522464752,0.0042380173690617085,0.1306254118680954,0.3591468036174774
42,0.30258750915527344,0.003406722564250231,0.10024731606245041,0.30224689841270447,0.34990063309669495,0.004071679897606373,0.13187557458877563,0.3494934141635895
43,0.30567261576652527,0.0034202677197754383,0.10502935945987701,0.3053306043148041,0.35949647426605225,0.004228916019201279,0.12200082838535309,0.3590736389160156
44,0.30862388014793396,0.0034650086890906096,0.09306065738201141,0.3082772493362427,0.3596266806125641,0.004265523981302977,0.13500119745731354,0.3592001795768738
45,0.30617502331733704,0.0034410436637699604,0.10174653679132462,0.30583080649375916,0.3586346507072449,0.004378404933959246,0.1287614405155182,0.35819679498672485
46,0.3088366985321045,0.003432583762332797,0.10160980373620987,0.3084934651851654,0.34606248140335083,0.004005481023341417,0.13687799870967865,0.3456619679927826
