epoch,loss,out_recon_loss,out_seg_dice_hard,out_seg_loss,val_loss,val_out_recon_loss,val_out_seg_dice_hard,val_out_seg_loss
0,0.3387661874294281,0.022093849256634712,0.10090506076812744,0.3365568220615387,0.38462501764297485,0.004670638591051102,0.12968750298023224,0.3841579556465149
1,0.3298792541027069,0.003850569948554039,0.10188045352697372,0.32949426770210266,0.3893558979034424,0.004405022133141756,0.1328125,0.3889153301715851
2,0.32742226123809814,0.003644817741587758,0.10206213593482971,0.32705774903297424,0.3766157031059265,0.004186453763395548,0.1290625035762787,0.37619709968566895
3,0.3281879723072052,0.0035505970008671284,0.10133562237024307,0.3278328776359558,0.38508865237236023,0.004382133483886719,0.13125000894069672,0.38465049862861633
4,0.3261567950248718,0.003537670476362109,0.10169876366853714,0.32580313086509705,0.37754425406455994,0.004302225541323423,0.13062499463558197,0.37711402773857117
5,0.3248107433319092,0.003530397778376937,0.10138081759214401,0.32445773482322693,0.37914520502090454,0.004369991831481457,0.13249999284744263,0.37870827317237854
6,0.3249832093715668,0.0034987819381058216,0.10251637548208237,0.32463330030441284,0.3707202970981598,0.0041936952620744705,0.1328125,0.3703009784221649
7,0.3281852602958679,0.0035424167290329933,0.10101768374443054,0.3278310000896454,0.3810371160507202,0.004341992549598217,0.13312500715255737,0.38060295581817627
8,0.3250316381454468,0.0034824898466467857,0.1015625,0.3246833086013794,0.37863171100616455,0.004356102552264929,0.12437500059604645,0.37819594144821167
9,0.3250974714756012,0.0034835748374462128,0.1028342992067337,0.32474902272224426,0.38182830810546875,0.004383437801152468,0.13218750059604645,0.3813899755477905
10,0.3247728645801544,0.003471033414825797,0.10238008946180344,0.32442596554756165,0.37582194805145264,0.004178124479949474,0.13781249523162842,0.37540411949157715
11,0.32722580432891846,0.0035035014152526855,0.10033611953258514,0.3268754780292511,0.3879311680793762,0.004271914251148701,0.12406250089406967,0.3875040113925934
12,0.32569825649261475,0.0034876116551458836,0.10210755467414856,0.3253495991230011,0.38289451599121094,0.004301218315958977,0.12781250476837158,0.38246437907218933
13,0.32331037521362305,0.0034471487160772085,0.10206213593482971,0.3229655623435974,0.3691982924938202,0.0041280086152255535,0.13343749940395355,0.36878547072410583
14,0.324428528547287,0.0034627376589924097,0.10174418240785599,0.32408228516578674,0.37845709919929504,0.00412012031301856,0.13593749701976776,0.37804511189460754
15,0.32326987385749817,0.003466538619250059,0.10219839960336685,0.3229231834411621,0.3882119357585907,0.00438776146620512,0.12125000357627869,0.3877732455730438
16,0.32439538836479187,0.0034690990578383207,0.10106286406517029,0.3240484595298767,0.39048507809638977,0.004279022105038166,0.14000000059604645,0.39005714654922485
17,0.32545214891433716,0.0034750800114125013,0.10238008946180344,0.3251047730445862,0.3724362850189209,0.004101818893104792,0.13343749940395355,0.37202614545822144
